uniprot	Source Database	Name	Tax ID	Tax Name	Length	Entry Accession	Matches	CBM2
A0A7Y9WYP0	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	446	IPR001919	337..446	337-446
A0A7Y9WZA2	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	229	IPR001919	128..226	128-226
A0A7Y9WZA6	unreviewed	Beta-xylanase	1287877	Micromonospora jinlongensis	455	IPR001919	361..455	361-455
A0A7Y9WZB4	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	748	IPR001919	29..138	29-138
A0A7Y9WZI4	unreviewed	Alpha-L-arabinofuranosidase	1287877	Micromonospora jinlongensis	686	IPR001919	575..686	575-686
A0A7Y9WZJ1	unreviewed	chitinase	1287877	Micromonospora jinlongensis	541	IPR001919	24..134	24-134
A0A7Y9WZL2	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	246	IPR001919	133..244	133-244
A0A7Y9WZM2	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	242	IPR001919	139..242	139-242
A0A7Y9WZT7	unreviewed	Beta-xylanase	1287877	Micromonospora jinlongensis	460	IPR001919	360..460	360-460
A0A7Y9X0G3	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	968	IPR001919	29..138	29-138
A0A7Y9X281	unreviewed	non-specific serine/threonine protein kinase	1287877	Micromonospora jinlongensis	560	IPR001919	374..484	374-484
A0A7Y9X2F2	unreviewed	chitinase	1287877	Micromonospora jinlongensis	461	IPR001919	26..133	26-133
A0A7Y9X2G5	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	550	IPR001919	450..550	450-550
A0A7Y9X393	unreviewed	Glucanase	1287877	Micromonospora jinlongensis	591	IPR001919	34..143	34-143
A0A7Y9X5Q5	unreviewed	Endoglucanase	1287877	Micromonospora jinlongensis	529	IPR001919	424..529	424-529
A0A7Y9X5X3	unreviewed	Endoglucanase	1287877	Micromonospora jinlongensis	452	IPR001919	349..452	349-452
A0A7Y9X680	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	357	IPR001919	253..356	253-356
A0A7Y9X6F2	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	449	IPR001919	340..449	340-449
A0A7Y9X6L8	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	361	IPR001919	254..361	254-361
A0A7Y9X6R5	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	374	IPR001919	265..374	265-374
A0A7Y9X8S8	unreviewed	Endoglucanase	1287877	Micromonospora jinlongensis	869	IPR001919	756..869	756-869
A0A7Y9X9H0	unreviewed	Endo-1,4-beta-xylanase	501010	Nocardiopsis sinuspersici	337	IPR001919	245..337	245-337
A0A7Y9XAL9	unreviewed	Glucanase	501010	Nocardiopsis sinuspersici	594	IPR001919	37..145	37-145
A0A7Y9XAR0	unreviewed	CBM2 domain-containing protein	501010	Nocardiopsis sinuspersici	910	IPR001919	802..910	802-910
A0A7Y9XBY1	unreviewed	Endoglucanase	501010	Nocardiopsis sinuspersici	864	IPR001919	755..864	755-864
A0A7Y9XCT9	unreviewed	Glucanase	501010	Nocardiopsis sinuspersici	441	IPR001919	339..441	339-441
A0A7Y9XDH0	unreviewed	chitinase	501010	Nocardiopsis sinuspersici	559	IPR001919	37..147	37-147
A0A7Y9XDR8	unreviewed	chitinase	501010	Nocardiopsis sinuspersici	653	IPR001919	28..138	28-138
A0A7Y9XEJ6	unreviewed	CBM2 domain-containing protein	501010	Nocardiopsis sinuspersici	539	IPR001919	435..539	435-539
A0A7Y9XI64	unreviewed	CBM2 domain-containing protein	501010	Nocardiopsis sinuspersici	434	IPR001919	325..434	325-434
A0A7Z0BAU1	unreviewed	Endo-1,4-beta-xylanase	1287877	Micromonospora jinlongensis	327	IPR001919	236..327	236-327
A0A7Z0BCF8	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	365	IPR001919	261..365	261-365
A0A7Z0BF88	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	429	IPR001919	325..429	325-429
A0A7Z0BHD5	unreviewed	CBM2 domain-containing protein	1287877	Micromonospora jinlongensis	692	IPR001919	589..692	589-692
A0A7Z0BHU7	unreviewed	Endoglucanase	1287877	Micromonospora jinlongensis	963	IPR001919	854..963	854-963
A0A7Z0BKN7	unreviewed	CBM2 domain-containing protein	501010	Nocardiopsis sinuspersici	749	IPR001919	38..147	38-147
A0A7Z0BL42	unreviewed	CBM2 domain-containing protein	501010	Nocardiopsis sinuspersici	893	IPR001919	34..142	34-142
A0A7Z0BLQ3	unreviewed	Endoglucanase	501010	Nocardiopsis sinuspersici	453	IPR001919	352..453	352-453
A0A7Z0BMP1	unreviewed	CBM2 domain-containing protein	501010	Nocardiopsis sinuspersici	353	IPR001919	247..353	247-353
A0A7Z0BND3	unreviewed	Beta-xylanase	501010	Nocardiopsis sinuspersici	487	IPR001919	384..486	384-486
A0A7Z0BNG3	unreviewed	Glucanase	501010	Nocardiopsis sinuspersici	591	IPR001919	37..145	37-145
A0A7Z0EL75	unreviewed	chitinase	220378	Nocardiopsis aegyptia	648	IPR001919	29..139	29-139
A0A7Z0ENP8	unreviewed	Endoglucanase	220378	Nocardiopsis aegyptia	862	IPR001919	753..862	753-862
A0A7Z0ER49	unreviewed	Glucanase	220378	Nocardiopsis aegyptia	585	IPR001919	37..145	37-145
A0A7Z0ETF2	unreviewed	Endoglucanase	220378	Nocardiopsis aegyptia	455	IPR001919	354..455	354-455
A0A7Z0ETX7	unreviewed	Endo-1,4-beta-xylanase	220378	Nocardiopsis aegyptia	342	IPR001919	250..342	250-342
A0A7Z0EU39	unreviewed	CBM2 domain-containing protein	220378	Nocardiopsis aegyptia	825	IPR001919	715..825	715-825
A0A7Z0EVB2	unreviewed	Beta-xylanase	220378	Nocardiopsis aegyptia	478	IPR001919	368..478	368-478
A0A7Z0J8M7	unreviewed	CBM2 domain-containing protein	220378	Nocardiopsis aegyptia	431	IPR001919	322..431	322-431
A0A7Z0J9J4	unreviewed	CBM2 domain-containing protein	220378	Nocardiopsis aegyptia	217	IPR001919	109..217	109-217
A0A7Z0JBC8	unreviewed	CBM2 domain-containing protein	220378	Nocardiopsis aegyptia	925	IPR001919	817..925	817-925
A0A7Z0JD32	unreviewed	Glucanase	220378	Nocardiopsis aegyptia	441	IPR001919	340..441	340-441
A0A7Z0JDX7	unreviewed	CBM2 domain-containing protein	220378	Nocardiopsis aegyptia	358	IPR001919	255..358	255-358
A0A7Z0NKM6	unreviewed	Glucanase	2748321	Salinispora sp. H7-4	592	IPR001919	34..143	34-143
A0A7Z0NLX5	unreviewed	Endoglucanase	2748321	Salinispora sp. H7-4	649	IPR001919	546..649	546-649
A0A7Z0NSW6	unreviewed	CBM2 domain-containing protein	2748321	Salinispora sp. H7-4	345	IPR001919	241..345	241-345
A0A7Z0NTA1	unreviewed	CBM2 domain-containing protein	2748321	Salinispora sp. H7-4	963	IPR001919	27..135	27-135
A0A7Z0NTD6	unreviewed	chitinase	2748321	Salinispora sp. H7-4	469	IPR001919	26..133	26-133
A0A7Z0PTM0	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	530	IPR001919	421..530	421-530
A0A7Z0PU58	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	369	IPR001919	260..369	260-369
A0A7Z0PU67	unreviewed	Endo-1,4-beta-xylanase	2748379	Streptomyces sp. UH6	356	IPR001919	253..356	253-356
A0A7Z0PUQ8	unreviewed	Endoglucanase	2748379	Streptomyces sp. UH6	789	IPR001919	682..789	682-789
A0A7Z0PUR7	unreviewed	Endoglucanase	2748379	Streptomyces sp. UH6	467	IPR001919	24..134	24-134
A0A7Z0PWA6	unreviewed	Beta-xylanase	2748379	Streptomyces sp. UH6	460	IPR001919	358..460	358-460
A0A7Z0PWV9	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	399	IPR001919	37..145	37-145
A0A7Z0PY56	unreviewed	Endo-1,4-beta-xylanase	2748379	Streptomyces sp. UH6	341	IPR001919	249..341	249-341
A0A7Z0PYJ4	unreviewed	beta-glucosidase	2748379	Streptomyces sp. UH6	751	IPR001919	646..748	646-748
A0A7Z0PZ41	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	384	IPR001919	279..384	279-384
A0A7Z0Q0K9	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	878	IPR001919	770..878	770-878
A0A7Z0Q192	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	537	IPR001919	484..537	484-537
A0A7Z0Q1T1	unreviewed	Alpha-L-arabinofuranosidase	2748379	Streptomyces sp. UH6	706	IPR001919	593..706	593-706
A0A7Z0Q2K9	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	524	IPR001919	413..522	413-522
A0A7Z0Q2Q2	unreviewed	Polysaccharide deacetylase	2748379	Streptomyces sp. UH6	340	IPR001919	248..340	248-340
A0A7Z0SUQ1	unreviewed	Endoglucanase	2748321	Salinispora sp. H7-4	462	IPR001919	27..134	27-134
A0A7Z0SV30	unreviewed	CBM2 domain-containing protein	2748321	Salinispora sp. H7-4	321	IPR001919	217..321	217-321
A0A7Z0SVS9	unreviewed	chitinase	2748321	Salinispora sp. H7-4	540	IPR001919	26..134	26-134
A0A7Z0TEU7	unreviewed	Glucanase	2748379	Streptomyces sp. UH6	585	IPR001919	31..140	31-140
A0A7Z0THV6	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	434	IPR001919	325..434	325-434
A0A7Z0TI43	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	971	IPR001919	35..144	35-144
A0A7Z0TIP5	unreviewed	CBM2 domain-containing protein	2748379	Streptomyces sp. UH6	383	IPR001919	274..383	274-383
A0A7Z0TIS4	unreviewed	chitinase	2748379	Streptomyces sp. UH6	609	IPR001919	27..134	27-134
A0A7Z0TKM1	unreviewed	Endoglucanase	2748379	Streptomyces sp. UH6	549	IPR001919	439..549	439-549
A0A7Z0WDZ0	unreviewed	CBM2 domain-containing protein	485602	Actinophytocola xinjiangensis	367	IPR001919	258..367	258-367
A0A7Z0WE00	unreviewed	Beta-xylanase	485602	Actinophytocola xinjiangensis	555	IPR001919	444..555	444-555
A0A7Z0WE48	unreviewed	CBM2 domain-containing protein	485602	Actinophytocola xinjiangensis	966	IPR001919	29..138	29-138
A0A7Z0WFJ0	unreviewed	Glucanase	485602	Actinophytocola xinjiangensis	565	IPR001919	27..136	27-136
A0A7Z0WIM7	unreviewed	Beta-xylanase	485602	Actinophytocola xinjiangensis	440	IPR001919	335..440	335-440
A0A7Z0WLR2	unreviewed	CBM2 domain-containing protein	485602	Actinophytocola xinjiangensis	420	IPR001919	311..420	311-420
A0A7Z0WNZ5	unreviewed	Endoglucanase	485602	Actinophytocola xinjiangensis	645	IPR001919	545..644	545-644
A0A7Z0WP27	unreviewed	chitinase	485602	Actinophytocola xinjiangensis	643	IPR001919	25..131	25-131
A0A7Z0WP35	unreviewed	Endoglucanase	485602	Actinophytocola xinjiangensis	546	IPR001919	432..546	432-546
A0A7Z0WPC7	unreviewed	Endo-1,4-beta-xylanase	485602	Actinophytocola xinjiangensis	317	IPR001919	225..317	225-317
A0A7Z0WPW0	unreviewed	non-specific serine/threonine protein kinase	485602	Actinophytocola xinjiangensis	432	IPR001919	328..432	328-432
A0A7Z0WQJ7	unreviewed	CBM2 domain-containing protein	485602	Actinophytocola xinjiangensis	518	IPR001919	418..518	418-518
A0A7Z0WQT4	unreviewed	Polysaccharide deacetylase	485602	Actinophytocola xinjiangensis	331	IPR001919	229..331	229-331
A0A7Z0WS94	unreviewed	Glucanase	485602	Actinophytocola xinjiangensis	426	IPR001919	321..426	321-426
A0A7Z0WT60	unreviewed	CBM2 domain-containing protein	485602	Actinophytocola xinjiangensis	423	IPR001919	312..421	312-421
A0A7Z0WTA8	unreviewed	CBM2 domain-containing protein	485602	Actinophytocola xinjiangensis	421	IPR001919	312..421	312-421
A0A7Z0WTF4	unreviewed	Alpha-L-arabinofuranosidase	485602	Actinophytocola xinjiangensis	672	IPR001919	563..672	563-672
A0A7Z1AUA5	unreviewed	Fibronectin type III domain protein	485602	Actinophytocola xinjiangensis	514	IPR001919	21..130	21-130
A0A7Z1AWY2	unreviewed	chitinase	485602	Actinophytocola xinjiangensis	756	IPR001919	27..136	27-136
A0A7Z1AZD8	unreviewed	Endoglucanase	485602	Actinophytocola xinjiangensis	961	IPR001919	840..961	840-961
A0A7Z2V4Y7	unreviewed	Endoglucanase	2726989	Pseudomonas sp. gcc21	731	IPR001919	624..731	624-731
A0A7Z2V7I5	unreviewed	Endoglucanase	149696	Xanthomonas campestris pv. badrii	479	IPR001919	389..479	389-479
A0A7Z2VZN9	unreviewed	CBM2 domain-containing protein	2728020	Massilia forsythiae	826	IPR001919	722..826	722-826
A0A7Z6T707	unreviewed	Sugar hydrolase	2305222	Streptomyces sp. CBMAI 2042	492	IPR001919	35..145	35-145
A0A7Z6TCA6	unreviewed	chitinase	2305222	Streptomyces sp. CBMAI 2042	634	IPR001919	53..160	53-160
A0A7Z6XCP7	unreviewed	chitinase	2305222	Streptomyces sp. CBMAI 2042	620	IPR001919	44..151	44-151
A0A7Z7IJZ7	unreviewed	Chitinase	627089	Mycobacterium simulans	1152	IPR001919	167..277,674..784	167-277+674-784
A0A7Z7IL80	unreviewed	CBM2 domain-containing protein	627089	Mycobacterium simulans	142	IPR001919	33..142	33-142
A0A7Z7J2R7	unreviewed	Endoglucanase	317013	Xanthomonas campestris pv. phaseoli	470	IPR001919	383..470	383-470
A0A7Z8S1Z5	unreviewed	chitinase	2217833	Bacillus sp. AR13-1	674	IPR001919	572..674	572-674
A0A7Z8W384	unreviewed	chitinase	2217814	Bacillus sp. AY18-3	674	IPR001919	572..674	572-674
A0A7Z9GCY2	unreviewed	CBM2 domain-containing protein	2026763	Myxococcales bacterium	175	IPR001919	81..175	81-175
A0A7Z9XMR9	unreviewed	CBM2 domain-containing protein	2052143	Anaerolineae bacterium	140	IPR001919	26..133	26-133
A0A800JGZ2	unreviewed	CBM2 domain-containing protein	2026801	Verrucomicrobiales bacterium	416	IPR001919	225..335	225-335
A0A806JYN2	unreviewed	Endoglucanase	1181508	uncultured bacterium contig00017	613	IPR001919	68..201	68-201
A0A806KH79	unreviewed	cellulase	1181523	uncultured bacterium contig00034	668	IPR001919	114..240	114-240
A0A809E3K0	unreviewed	Glucanase	305	Ralstonia solanacearum	561	IPR001919	472..561	472-561
A0A810KX62	unreviewed	non-specific serine/threonine protein kinase	390989	Actinocatenispora sera	525	IPR001919	418..525	418-525
A0A810MNZ0	unreviewed	cellulase	338584	Polymorphospora rubra	696	IPR001919	36..145	36-145
A0A810MPP7	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	987	IPR001919	45..155	45-155
A0A810MQA7	unreviewed	chitinase	338584	Polymorphospora rubra	539	IPR001919	26..134	26-134
A0A810MRD1	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	911	IPR001919	806..911	806-911
A0A810MSL0	unreviewed	Glucanase	338584	Polymorphospora rubra	593	IPR001919	34..143	34-143
A0A810MV34	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	360	IPR001919	259..360	259-360
A0A810MVT6	unreviewed	non-specific serine/threonine protein kinase	338584	Polymorphospora rubra	569	IPR001919	377..486	377-486
A0A810MXD4	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	363	IPR001919	260..362	260-362
A0A810N0A1	unreviewed	Endoglucanase	338584	Polymorphospora rubra	542	IPR001919	24..131	24-131
A0A810N2J7	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	456	IPR001919	31..141	31-141
A0A810N2Z8	unreviewed	chitinase	338584	Polymorphospora rubra	515	IPR001919	26..133	26-133
A0A810N319	unreviewed	Chitinase	338584	Polymorphospora rubra	447	IPR001919	26..133	26-133
A0A810N3P4	unreviewed	Endoglucanase	338584	Polymorphospora rubra	463	IPR001919	360..463	360-463
A0A810N4D7	unreviewed	chitinase	338584	Polymorphospora rubra	457	IPR001919	19..126	19-126
A0A810N4M1	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	139	IPR001919	46..135	46-135
A0A810N4Y6	unreviewed	Endoglucanase	338584	Polymorphospora rubra	775	IPR001919	665..775	665-775
A0A810N5R7	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	101	IPR001919	1..101	1-101
A0A810N6D1	unreviewed	Endoglucanase	338584	Polymorphospora rubra	448	IPR001919	345..448	345-448
A0A810N6G0	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	512	IPR001919	407..512	407-512
A0A810N811	unreviewed	Glucanase	338584	Polymorphospora rubra	458	IPR001919	351..458	351-458
A0A810N8G4	unreviewed	Endo-1,4-beta-xylanase	338584	Polymorphospora rubra	325	IPR001919	233..325	233-325
A0A810N8N2	unreviewed	Beta-xylanase	338584	Polymorphospora rubra	467	IPR001919	367..467	367-467
A0A810N952	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	374	IPR001919	265..374	265-374
A0A810N9H0	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	388	IPR001919	285..388	285-388
A0A810N9P5	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	244	IPR001919	141..244	141-244
A0A810NAF1	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	256	IPR001919	157..253	157-253
A0A810NAW4	unreviewed	chitinase	2728827	Catellatospora sp. IY07-71	544	IPR001919	26..131	26-131
A0A810NB93	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	754	IPR001919	29..139	29-139
A0A810NCL0	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	389	IPR001919	281..389	281-389
A0A810NCV9	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	508	IPR001919	399..508	399-508
A0A810NDC3	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	911	IPR001919	805..911	805-911
A0A810NDS1	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	155	IPR001919	46..155	46-155
A0A810NFM5	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	374	IPR001919	263..374	263-374
A0A810NFV4	unreviewed	Endoglucanase	2728827	Catellatospora sp. IY07-71	563	IPR001919	456..563	456-563
A0A810NG90	unreviewed	CBM2 domain-containing protein	338584	Polymorphospora rubra	199	IPR001919	96..199	96-199
A0A810NHT8	unreviewed	Glucanase	2728827	Catellatospora sp. IY07-71	789	IPR001919	32..141	32-141
A0A810NK24	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	439	IPR001919	338..439	338-439
A0A810NK36	unreviewed	Beta-xylanase	2728827	Catellatospora sp. IY07-71	566	IPR001919	459..566	459-566
A0A810NK47	unreviewed	Endoglucanase	2728827	Catellatospora sp. IY07-71	488	IPR001919	33..142	33-142
A0A810NKG5	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	982	IPR001919	35..149	35-149
A0A810NKJ1	unreviewed	Alpha-L-arabinofuranosidase	2728827	Catellatospora sp. IY07-71	696	IPR001919	585..696	585-696
A0A810NKJ2	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	755	IPR001919	29..139	29-139
A0A810NKT2	unreviewed	Chitinase	2728827	Catellatospora sp. IY07-71	525	IPR001919	25..132	25-132
A0A810NL25	unreviewed	Glucanase	2728827	Catellatospora sp. IY07-71	623	IPR001919	34..147	34-147
A0A810NLG0	unreviewed	Cellulose-binding protein	2728827	Catellatospora sp. IY07-71	557	IPR001919	449..557	449-557
A0A810NM76	unreviewed	Glucanase	2728827	Catellatospora sp. IY07-71	474	IPR001919	367..474	367-474
A0A810NME0	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	346	IPR001919	241..346	241-346
A0A810NMX4	unreviewed	Endoglucanase	2728827	Catellatospora sp. IY07-71	488	IPR001919	28..135	28-135
A0A810NMX5	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	496	IPR001919	27..134	27-134
A0A810NNT5	unreviewed	endo-1,4-beta-xylanase	2728827	Catellatospora sp. IY07-71	641	IPR001919	238..329,550..641	238-329+550-641
A0A810NP15	unreviewed	Glycosyl hydrolase family 5	2728827	Catellatospora sp. IY07-71	559	IPR001919	453..559	453-559
A0A810NPI1	unreviewed	Fibronectin type III domain protein	2728827	Catellatospora sp. IY07-71	545	IPR001919	132..244,434..545	132-244+434-545
A0A810NPK5	unreviewed	non-specific serine/threonine protein kinase	2728827	Catellatospora sp. IY07-71	549	IPR001919	356..461	356-461
A0A810NPL8	unreviewed	Endoglucanase	2728827	Catellatospora sp. IY07-71	529	IPR001919	425..529	425-529
A0A810NPZ3	unreviewed	Glucanase	2728827	Catellatospora sp. IY07-71	705	IPR001919	34..148	34-148
A0A810NQ52	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	346	IPR001919	250..346	250-346
A0A810NQF9	unreviewed	beta-glucosidase	2728827	Catellatospora sp. IY07-71	911	IPR001919	802..911	802-911
A0A810NRA8	unreviewed	endo-1,4-beta-xylanase	2728827	Catellatospora sp. IY07-71	171	IPR001919	79..171	79-171
A0A810NRB2	unreviewed	cellulase	2728827	Catellatospora sp. IY07-71	651	IPR001919	551..651	551-651
A0A810NRB7	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	449	IPR001919	340..449	340-449
A0A810NRP7	unreviewed	Beta-xylanase	2728827	Catellatospora sp. IY07-71	665	IPR001919	558..665	558-665
A0A810NS34	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	380	IPR001919	278..380	278-380
A0A810NSJ0	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	423	IPR001919	322..423	322-423
A0A810NU56	unreviewed	Endoglucanase	2728827	Catellatospora sp. IY07-71	854	IPR001919	745..854	745-854
A0A810NUH1	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	1104	IPR001919	29..138	29-138
A0A810NUY3	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	428	IPR001919	32..142	32-142
A0A810NV52	unreviewed	chitinase	2728827	Catellatospora sp. IY07-71	758	IPR001919	26..136	26-136
A0A810NVG3	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	776	IPR001919	676..776	676-776
A0A810NWI4	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	321	IPR001919	28..135	28-135
A0A810NX34	unreviewed	Glucose dehydrogenase	2728827	Catellatospora sp. IY07-71	656	IPR001919	26..125	26-125
A0A810NXW5	unreviewed	cellulase	2728827	Catellatospora sp. IY07-71	704	IPR001919	33..142	33-142
A0A810NYM8	unreviewed	CBM2 domain-containing protein	2728827	Catellatospora sp. IY07-71	386	IPR001919	281..386	281-386
